User	Sim	Time	Index	User or Model?	Event	Item	Action	Charge	Connection	Voltage	Separation	Area	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
10708152	capacitor_charge	395.73	34488	model	updating state			0.1	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.73	34490	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.73	34492	model	updating state			0.1	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.75	34494	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.75	34496	model	updating state			0.1	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.77	34498	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.77	34500	model	updating state			0.09	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.81	34502	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.81	34504	model	updating state			0.09	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.83	34506	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.83	34508	model	updating state			0.09	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.83	34510	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.83	34512	model	updating state			0.09	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.86	34514	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.86	34516	model	updating state			0.08	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.92	34518	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.92	34520	model	updating state			0.08	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.92	34522	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.94	34524	model	updating state			0.08	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.94	34526	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.96	34528	model	updating state			0.08	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.96	34530	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.96	34532	model	updating state			0.08	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	395.98	34534	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	395.98	34536	model	updating state			0.07	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.0	34538	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.0	34540	model	updating state			0.07	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.02	34542	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.04	34544	model	updating state			0.07	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.04	34546	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.05	34548	model	updating state			0.07	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.05	34550	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.07	34552	model	updating state			0.07	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.07	34554	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.09	34556	model	updating state			0.07	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.09	34558	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.11	34560	model	updating state			0.06	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.12	34562	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.12	34564	model	updating state			0.06	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.14	34566	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.14	34568	model	updating state			0.06	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.14	34570	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.14	34572	model	updating state			0.06	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.16	34574	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.16	34576	model	updating state			0.06	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.18	34578	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.18	34580	model	updating state			0.06	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.2	34582	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.2	34584	model	updating state			0.06	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.21	34586	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.21	34588	model	updating state			0.06	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.23	34590	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.23	34592	model	updating state			0.06	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.25	34594	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.25	34596	model	updating state			0.05	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.26	34598	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.26	34600	model	updating state			0.05	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.28	34602	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.28	34604	model	updating state			0.05	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.3	34606	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.3	34608	model	updating state			0.05	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.31	34610	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.31	34612	model	updating state			0.05	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.33	34614	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.33	34616	model	updating state			0.05	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.35	34618	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.35	34620	model	updating state			0.05	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.36	34622	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.36	34624	model	updating state			0.05	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.38	34626	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.38	34628	model	updating state			0.05	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.39	34630	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.39	34632	model	updating state			0.05	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.41	34634	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.41	34636	model	updating state			0.05	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.43	34638	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.43	34640	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.45	34642	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.45	34644	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.47	34646	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.47	34648	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.49	34650	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.5	34652	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.5	34654	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.52	34656	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.52	34658	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.54	34660	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.54	34662	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.55	34664	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.55	34666	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.55	34668	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.57	34670	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.57	34672	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.58	34674	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.58	34676	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.6	34678	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.6	34680	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.62	34682	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.62	34684	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.63	34686	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.63	34688	model	updating state			0.04	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.65	34690	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.65	34692	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.66	34694	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.66	34696	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.68	34698	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.68	34700	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.69	34702	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.69	34704	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.71	34706	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.71	34708	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.73	34710	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.73	34712	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.75	34714	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.75	34716	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.76	34718	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.76	34720	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.78	34722	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.78	34724	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.8	34726	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.8	34728	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.81	34730	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.81	34732	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.83	34734	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.83	34736	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.84	34738	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.84	34740	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.86	34742	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.86	34744	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.87	34746	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.88	34748	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.89	34750	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.89	34752	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.91	34754	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.91	34756	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.92	34758	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.92	34760	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.94	34762	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.94	34764	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.96	34766	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.96	34768	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.98	34770	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.98	34772	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	396.99	34774	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	396.99	34776	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.01	34778	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.01	34780	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.02	34782	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.02	34784	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.04	34786	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.04	34788	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.06	34790	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.06	34792	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.07	34794	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.07	34796	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.09	34798	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.09	34800	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.11	34802	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.11	34804	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.12	34806	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.12	34808	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.14	34810	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.14	34812	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.16	34814	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.16	34816	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.17	34818	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.17	34820	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.19	34822	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.19	34824	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.2	34826	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.2	34828	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.22	34830	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.22	34832	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.24	34834	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.24	34836	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.25	34838	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.26	34840	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.27	34842	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.27	34844	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.29	34846	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.29	34848	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.31	34850	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.31	34852	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.32	34854	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.32	34856	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.34	34858	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.34	34860	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.36	34862	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.36	34864	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.37	34866	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.37	34868	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.39	34870	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.39	34872	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.4	34874	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.41	34876	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.42	34878	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.42	34880	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.44	34882	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.44	34884	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.46	34886	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.46	34888	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.47	34890	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.47	34892	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.49	34894	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.49	34896	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.51	34898	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.51	34900	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.53	34902	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.53	34904	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.54	34906	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.54	34908	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.56	34910	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.56	34912	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.57	34914	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.57	34916	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.59	34918	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.59	34920	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.61	34922	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.61	34924	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.62	34926	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.62	34928	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.64	34930	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.64	34932	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.65	34934	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.66	34936	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.67	34938	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.67	34940	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.69	34942	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.69	34944	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.71	34946	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.71	34948	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.72	34950	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.72	34952	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.74	34954	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.74	34956	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.76	34958	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.76	34960	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.77	34962	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.77	34964	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.79	34966	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.79	34968	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.8	34970	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.8	34972	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.82	34974	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.82	34976	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.84	34978	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.84	34980	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.85	34982	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.85	34984	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.87	34986	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.87	34988	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.89	34990	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.89	34992	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.91	34994	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.91	34996	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.93	34998	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.93	35000	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.94	35002	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.94	35004	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.95	35006	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.95	35008	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.97	35010	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.97	35012	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	397.99	35014	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	397.99	35016	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.0	35018	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.0	35020	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.02	35022	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.02	35024	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.04	35026	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.04	35028	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.05	35030	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.05	35032	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.07	35034	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.07	35036	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.09	35038	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.09	35040	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.1	35042	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.1	35044	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.12	35046	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.12	35048	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.14	35050	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.14	35052	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.15	35054	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.15	35056	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.17	35058	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.17	35060	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.19	35062	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.19	35064	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
