User	Sim	Timestamp	Index	User or Model?	Event	Item	Action	Laser on status	Wavelength	Width	Concentration	Absorption	Detector location	Ruler location	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
test		1484681955147	80247	user	dragged	wavelengthControls	none														
test		1484681955155	80251	user	dragged	wavelengthControls	none														
test		1484681955212	80257	user	dragged	wavelengthControls	none														
test		1484681955342	80268	user	dragEnded	wavelengthControls	none														
test		1484681956058	80437	user	dragStarted	detectorNode	none														
test		1484681956221	80449	user	dragged	detectorNode	decreasing														
test		1484681956221	80451	model	updating state	none	none	True	780	2	0.149827586207	2.8796862069	{u'y': 2.0289655172413794, u'x': 6.198620689655173}	{u'y': 3.58, u'x': 3.3}							
test		1484681956240	80454	user	dragged	detectorNode	decreasing														
test		1484681956240	80456	model	updating state	none	none	True	780	2	0.149827586207	2.8796862069	{u'y': 2.057931034482759, u'x': 6.140689655172414}	{u'y': 3.58, u'x': 3.3}							
test		1484681956264	80459	user	dragged	detectorNode	decreasing														
test		1484681956264	80461	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 6.126206896551725}	{u'y': 3.58, u'x': 3.3}							
test		1484681956277	80466	user	dragged	detectorNode	decreasing														
test		1484681956294	80468	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 6.097241379310345}	{u'y': 3.58, u'x': 3.3}							
test		1484681956309	80472	user	dragged	detectorNode	decreasing														
test		1484681956326	80474	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 6.068275862068966}	{u'y': 3.58, u'x': 3.3}							
test		1484681956344	80477	user	dragged	detectorNode	decreasing														
test		1484681956344	80479	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 6.039310344827587}	{u'y': 3.58, u'x': 3.3}							
test		1484681956347	80482	user	dragged	detectorNode	decreasing														
test		1484681956358	80484	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 6.0103448275862075}	{u'y': 3.58, u'x': 3.3}							
test		1484681956360	80487	user	dragged	detectorNode	decreasing														
test		1484681956366	80490	user	dragged	detectorNode	increasing														
test		1484681956381	80492	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.1013793103448277, u'x': 5.981379310344828}	{u'y': 3.58, u'x': 3.3}							
test		1484681956393	80495	user	dragged	detectorNode	decreasing														
test		1484681956394	80497	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.1013793103448277, u'x': 5.9524137931034495}	{u'y': 3.58, u'x': 3.3}							
test		1484681956396	80500	user	dragged	detectorNode	decreasing														
test		1484681956410	80502	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.92344827586207}	{u'y': 3.58, u'x': 3.3}							
test		1484681956460	80508	user	dragged	detectorNode	decreasing														
test		1484681956477	80510	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.894482758620691}	{u'y': 3.58, u'x': 3.3}							
test		1484681956494	80513	user	dragged	detectorNode	decreasing														
test		1484681956495	80515	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.865517241379311}	{u'y': 3.58, u'x': 3.3}							
test		1484681956498	80518	user	dragged	detectorNode	decreasing														
test		1484681956511	80520	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.836551724137932}	{u'y': 3.58, u'x': 3.3}							
test		1484681956525	80524	user	dragged	detectorNode	decreasing														
test		1484681956542	80526	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.807586206896553}	{u'y': 3.58, u'x': 3.3}							
test		1484681956549	80529	user	dragged	detectorNode	decreasing														
test		1484681956560	80531	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.778620689655173}	{u'y': 3.58, u'x': 3.3}							
test		1484681956577	80534	user	dragged	detectorNode	decreasing														
test		1484681956577	80536	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.735172413793104}	{u'y': 3.58, u'x': 3.3}							
test		1484681956580	80539	user	dragged	detectorNode	decreasing														
test		1484681956592	80541	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.706206896551725}	{u'y': 3.58, u'x': 3.3}							
test		1484681956594	80544	user	dragged	detectorNode	decreasing														
test		1484681956596	80547	user	dragged	detectorNode	decreasing														
test		1484681956608	80549	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.662758620689656}	{u'y': 3.58, u'x': 3.3}							
test		1484681956612	80552	user	dragged	detectorNode	decreasing														
test		1484681956632	80554	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.633793103448276}	{u'y': 3.58, u'x': 3.3}							
test		1484681956644	80557	user	dragged	detectorNode	decreasing														
test		1484681956645	80559	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.619310344827587}	{u'y': 3.58, u'x': 3.3}							
test		1484681956648	80562	user	dragged	detectorNode	decreasing														
test		1484681956659	80564	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.5758620689655185}	{u'y': 3.58, u'x': 3.3}							
test		1484681956660	80567	user	dragged	detectorNode	decreasing														
test		1484681956674	80569	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.546896551724139}	{u'y': 3.58, u'x': 3.3}							
test		1484681956677	80572	user	dragged	detectorNode	decreasing														
test		1484681956692	80574	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.488965517241381}	{u'y': 3.58, u'x': 3.3}							
test		1484681956692	80577	user	dragged	detectorNode	decreasing														
test		1484681956709	80580	user	dragged	detectorNode	decreasing														
test		1484681956710	80582	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.431034482758622}	{u'y': 3.58, u'x': 3.3}							
test		1484681956713	80585	user	dragged	detectorNode	decreasing														
test		1484681956724	80587	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.416551724137932}	{u'y': 3.58, u'x': 3.3}							
test		1484681956726	80590	user	dragged	detectorNode	decreasing														
test		1484681956732	80593	user	dragged	detectorNode	decreasing														
test		1484681956741	80595	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.387586206896553}	{u'y': 3.58, u'x': 3.3}							
test		1484681956743	80598	user	dragged	detectorNode	decreasing														
test		1484681956747	80601	user	dragged	detectorNode	decreasing														
test		1484681956758	80603	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 5.358620689655173}	{u'y': 3.58, u'x': 3.3}							
test		1484681956764	80606	user	dragged	detectorNode	decreasing														
test		1484681956775	80608	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.1013793103448277, u'x': 5.329655172413793}	{u'y': 3.58, u'x': 3.3}							
test		1484681956780	80611	user	dragged	detectorNode	decreasing														
test		1484681956791	80613	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.1013793103448277, u'x': 5.315172413793104}	{u'y': 3.58, u'x': 3.3}							
test		1484681956793	80616	user	dragged	detectorNode	decreasing														
test		1484681956808	80618	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.1013793103448277, u'x': 5.300689655172415}	{u'y': 3.58, u'x': 3.3}							
test		1484681956810	80621	user	dragged	detectorNode	decreasing														
test		1484681956830	80623	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0868965517241382, u'x': 5.271724137931035}	{u'y': 3.58, u'x': 3.3}							
test		1484681956832	80626	user	dragged	detectorNode	decreasing														
test		1484681956841	80628	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0868965517241382, u'x': 5.257241379310345}	{u'y': 3.58, u'x': 3.3}							
test		1484681956843	80631	user	dragged	detectorNode	decreasing														
test		1484681956860	80633	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0868965517241382, u'x': 5.2427586206896555}	{u'y': 3.58, u'x': 3.3}							
test		1484681956861	80636	user	dragged	detectorNode	decreasing														
test		1484681956875	80638	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 5.228275862068966}	{u'y': 3.58, u'x': 3.3}							
test		1484681956924	80644	user	dragged	detectorNode	decreasing														
test		1484681956959	80647	user	dragged	detectorNode	decreasing														
test		1484681956962	80649	model	updating state	none	none	True	780	2	0.149827586207	2.67215020095	{u'y': 2.0434482758620693, u'x': 5.155862068965519}	{u'y': 3.58, u'x': 3.3}							
test		1484681956978	80652	user	dragged	detectorNode	decreasing														
test		1484681956978	80655	user	dragged	detectorNode	decreasing														
test		1484681956979	80657	model	updating state	none	none	True	780	2	0.149827586207	2.60959150059	{u'y': 2.0289655172413794, u'x': 5.11241379310345}	{u'y': 3.58, u'x': 3.3}							
test		1484681957213	80675	user	dragged	detectorNode	decreasing														
test		1484681957227	80677	model	updating state	none	none	True	780	2	0.149827586207	2.54703280024	{u'y': 2.0289655172413794, u'x': 5.068965517241381}	{u'y': 3.58, u'x': 3.3}							
test		1484681957229	80680	user	dragged	detectorNode	decreasing														
test		1484681957244	80682	model	updating state	none	none	True	780	2	0.149827586207	2.505327	{u'y': 2, u'x': 5.040000000000001}	{u'y': 3.58, u'x': 3.3}							
test		1484681957310	80689	user	dragged	detectorNode	decreasing														
test		1484681957334	80691	model	updating state	none	none	True	780	2	0.149827586207	2.46362119976	{u'y': 2, u'x': 5.011034482758621}	{u'y': 3.58, u'x': 3.3}							
test		1484681957348	80694	user	dragged	detectorNode	decreasing														
test		1484681957348	80696	model	updating state	none	none	True	780	2	0.149827586207	2.42191539952	{u'y': 2, u'x': 4.982068965517242}	{u'y': 3.58, u'x': 3.3}							
test		1484681957383	80701	user	dragged	detectorNode	decreasing														
test		1484681957397	80703	model	updating state	none	none	True	780	2	0.149827586207	2.38020959929	{u'y': 2, u'x': 4.953103448275863}	{u'y': 3.58, u'x': 3.3}							
test		1484681957405	80707	user	dragged	detectorNode	decreasing														
test		1484681957429	80709	model	updating state	none	none	True	780	2	0.149827586207	2.33850379905	{u'y': 2, u'x': 4.924137931034484}	{u'y': 3.58, u'x': 3.3}							
test		1484681957431	80712	user	dragged	detectorNode	decreasing														
test		1484681957445	80714	model	updating state	none	none	True	780	2	0.149827586207	2.29679799881	{u'y': 2, u'x': 4.895172413793104}	{u'y': 3.58, u'x': 3.3}							
test		1484681957455	80718	user	dragged	detectorNode	decreasing														
test		1484681957480	80720	model	updating state	none	none	True	780	2	0.149827586207	2.25509219857	{u'y': 2, u'x': 4.8662068965517244}	{u'y': 3.58, u'x': 3.3}							
test		1484681957529	80725	user	dragged	detectorNode	decreasing														
test		1484681957529	80727	model	updating state	none	none	True	780	2	0.149827586207	2.21338639834	{u'y': 2, u'x': 4.837241379310346}	{u'y': 3.58, u'x': 3.3}							
test		1484681957531	80730	user	dragged	detectorNode	decreasing														
test		1484681957543	80732	model	updating state	none	none	True	780	2	0.149827586207	2.1716805981	{u'y': 2, u'x': 4.8082758620689665}	{u'y': 3.58, u'x': 3.3}							
test		1484681957548	80735	user	dragged	detectorNode	decreasing														
test		1484681957560	80737	model	updating state	none	none	True	780	2	0.149827586207	2.12997479786	{u'y': 2, u'x': 4.779310344827587}	{u'y': 3.58, u'x': 3.3}							
test		1484681957565	80740	user	dragged	detectorNode	decreasing														
test		1484681957578	80742	model	updating state	none	none	True	780	2	0.149827586207	2.08826899762	{u'y': 2, u'x': 4.750344827586208}	{u'y': 3.58, u'x': 3.3}							
test		1484681957580	80745	user	dragged	detectorNode	decreasing														
test		1484681957593	80747	model	updating state	none	none	True	780	2	0.149827586207	2.0674160975	{u'y': 2, u'x': 4.735862068965519}	{u'y': 3.58, u'x': 3.3}							
test		1484681957596	80750	user	dragged	detectorNode	decreasing														
test		1484681957596	80753	user	dragged	detectorNode	decreasing														
test		1484681957615	80755	model	updating state	none	none	True	780	2	0.149827586207	2.02571029727	{u'y': 2.01448275862069, u'x': 4.706896551724139}	{u'y': 3.58, u'x': 3.3}							
test		1484681957627	80758	user	dragged	detectorNode	decreasing														
test		1484681957628	80760	model	updating state	none	none	True	780	2	0.149827586207	2.00485739715	{u'y': 2.01448275862069, u'x': 4.69241379310345}	{u'y': 3.58, u'x': 3.3}							
test		1484681957630	80763	user	dragged	detectorNode	decreasing														
test		1484681957646	80765	model	updating state	none	none	True	780	2	0.149827586207	1.96315159691	{u'y': 2.01448275862069, u'x': 4.66344827586207}	{u'y': 3.58, u'x': 3.3}							
test		1484681957648	80768	user	dragged	detectorNode	decreasing														
test		1484681957659	80770	model	updating state	none	none	True	780	2	0.149827586207	1.94229869679	{u'y': 2.01448275862069, u'x': 4.648965517241381}	{u'y': 3.58, u'x': 3.3}							
test		1484681957710	80776	user	dragged	detectorNode	decreasing														
test		1484681957730	80778	model	updating state	none	none	True	780	2	0.149827586207	1.90059289655	{u'y': 2.01448275862069, u'x': 4.620000000000001}	{u'y': 3.58, u'x': 3.3}							
test		1484681957733	80781	user	dragged	detectorNode	decreasing														
test		1484681957746	80783	model	updating state	none	none	True	780	2	0.149827586207	1.85888709631	{u'y': 2.0289655172413794, u'x': 4.591034482758621}	{u'y': 3.58, u'x': 3.3}							
test		1484681957749	80786	user	dragged	detectorNode	decreasing														
test		1484681957760	80789	user	dragged	detectorNode	decreasing														
test		1484681957760	80791	model	updating state	none	none	True	780	2	0.149827586207	1.77547549584	{u'y': 2.0434482758620693, u'x': 4.533103448275863}	{u'y': 3.58, u'x': 3.3}							
test		1484681957763	80794	user	dragged	detectorNode	decreasing														
test		1484681957764	80797	user	dragged	detectorNode	decreasing														
test		1484681957778	80799	model	updating state	none	none	True	780	2	0.149827586207	1.71291679548	{u'y': 2.057931034482759, u'x': 4.489655172413794}	{u'y': 3.58, u'x': 3.3}							
test		1484681957780	80802	user	dragged	detectorNode	decreasing														
test		1484681957793	80804	model	updating state	none	none	True	780	2	0.149827586207	1.69206389536	{u'y': 2.057931034482759, u'x': 4.475172413793104}	{u'y': 3.58, u'x': 3.3}							
test		1484681957795	80807	user	dragged	detectorNode	decreasing														
test		1484681957821	80809	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 4.460689655172415}	{u'y': 3.58, u'x': 3.3}							
test		1484681957838	80814	user	dragged	detectorNode	decreasing														
test		1484681957861	80816	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 4.4462068965517245}	{u'y': 3.58, u'x': 3.3}							
test		1484681957894	80821	user	dragged	detectorNode	decreasing														
test		1484681957909	80823	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 4.4317241379310355}	{u'y': 3.58, u'x': 3.3}							
test		1484681957976	80829	user	dragged	detectorNode	decreasing														
test		1484681957976	80831	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 4.417241379310346}	{u'y': 3.58, u'x': 3.3}							
test		1484681957980	80834	user	dragged	detectorNode	decreasing														
test		1484681957981	80837	user	dragged	detectorNode	decreasing														
test		1484681957991	80839	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 4.388275862068967}	{u'y': 3.58, u'x': 3.3}							
test		1484681958005	80843	user	dragged	detectorNode	decreasing														
test		1484681958027	80845	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 4.373793103448277}	{u'y': 3.58, u'x': 3.3}							
test		1484681958068	80851	user	dragged	detectorNode	decreasing														
test		1484681958094	80853	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.0724137931034483, u'x': 4.359310344827587}	{u'y': 3.58, u'x': 3.3}							
test		1484681958094	80856	user	dragged	detectorNode	decreasing														
test		1484681958121	80858	model	updating state	none	none	True	780	2	0.149827586207	1.50438779429	{u'y': 2.057931034482759, u'x': 4.344827586206898}	{u'y': 3.58, u'x': 3.3}							
test		1484681958159	80864	user	dragged	detectorNode	decreasing														
test		1484681958165	80867	user	dragged	detectorNode	decreasing														
test		1484681958179	80869	model	updating state	none	none	True	780	2	0.149827586207	1.46268199405	{u'y': 2.057931034482759, u'x': 4.315862068965518}	{u'y': 3.58, u'x': 3.3}							
test		1484681958193	80872	user	dragged	detectorNode	decreasing														
test		1484681958193	80874	model	updating state	none	none	True	780	2	0.149827586207	1.42097619382	{u'y': 2.0434482758620693, u'x': 4.286896551724139}	{u'y': 3.58, u'x': 3.3}							
test		1484681958212	80878	user	dragged	detectorNode	decreasing														
test		1484681958226	80880	model	updating state	none	none	True	780	2	0.149827586207	1.42097619382	{u'y': 2.0289655172413794, u'x': 4.286896551724139}	{u'y': 3.58, u'x': 3.3}							
test		1484681958279	80886	user	dragged	detectorNode	decreasing														
test		1484681958296	80888	model	updating state	none	none	True	780	2	0.149827586207	1.35841749346	{u'y': 2.0289655172413794, u'x': 4.24344827586207}	{u'y': 3.58, u'x': 3.3}							
test		1484681958298	80891	user	dragged	detectorNode	decreasing														
test		1484681958301	80894	user	dragged	detectorNode	decreasing														
test		1484681958311	80897	user	dragged	detectorNode	decreasing														
test		1484681958312	80899	model	updating state	none	none	True	780	2	0.149827586207	1.2958587931	{u'y': 2, u'x': 4.200000000000001}	{u'y': 3.58, u'x': 3.3}							
test		1484681958487	80911	user	dragged	detectorNode	decreasing														
test		1484681958487	80913	model	updating state	none	none	True	780	2	0.149827586207	1.23330009275	{u'y': 1.9855172413793107, u'x': 4.156551724137932}	{u'y': 3.58, u'x': 3.3}							
test		1484681958500	80916	user	dragged	detectorNode	decreasing														
test		1484681958500	80918	model	updating state	none	none	True	780	2	0.149827586207	1.19159429251	{u'y': 1.9855172413793107, u'x': 4.127586206896552}	{u'y': 3.58, u'x': 3.3}							
test		1484681958525	80923	user	dragged	detectorNode	decreasing														
test		1484681958544	80925	model	updating state	none	none	True	780	2	0.149827586207	1.19159429251	{u'y': 1.971034482758621, u'x': 4.127586206896552}	{u'y': 3.58, u'x': 3.3}							
test		1484681958558	80928	user	dragged	detectorNode	decreasing														
test		1484681958559	80930	model	updating state	none	none	True	780	2	0.149827586207	1.14988849227	{u'y': 1.971034482758621, u'x': 4.098620689655173}	{u'y': 3.58, u'x': 3.3}							
test		1484681958581	80934	user	dragged	detectorNode	decreasing														
test		1484681958592	80936	model	updating state	none	none	True	780	2	0.149827586207	1.10818269203	{u'y': 1.971034482758621, u'x': 4.069655172413794}	{u'y': 3.58, u'x': 3.3}							
test		1484681958596	80939	user	dragged	detectorNode	decreasing														
test		1484681958613	80941	model	updating state	none	none	True	780	2	0.149827586207	1.0664768918	{u'y': 1.971034482758621, u'x': 4.0406896551724145}	{u'y': 3.58, u'x': 3.3}							
test		1484681958616	80944	user	dragged	detectorNode	decreasing														
test		1484681958627	80946	model	updating state	none	none	True	780	2	0.149827586207	1.02477109156	{u'y': 1.956551724137931, u'x': 4.0117241379310355}	{u'y': 3.58, u'x': 3.3}							
test		1484681958628	80949	user	dragged	detectorNode	decreasing														
test		1484681958646	80951	model	updating state	none	none	True	780	2	0.149827586207	0.98306529132	{u'y': 1.956551724137931, u'x': 3.9827586206896557}	{u'y': 3.58, u'x': 3.3}							
test		1484681958729	80958	user	dragged	detectorNode	decreasing														
test		1484681958730	80960	model	updating state	none	none	True	780	2	0.149827586207	0.941359491082	{u'y': 1.956551724137931, u'x': 3.953793103448277}	{u'y': 3.58, u'x': 3.3}							
test		1484681958740	80964	user	dragged	detectorNode	decreasing														
test		1484681958760	80966	model	updating state	none	none	True	780	2	0.149827586207	0.899653690844	{u'y': 1.956551724137931, u'x': 3.9248275862068978}	{u'y': 3.58, u'x': 3.3}							
test		1484681958804	80972	user	dragged	detectorNode	decreasing														
test		1484681958829	80974	model	updating state	none	none	True	780	2	0.149827586207	0.857947890606	{u'y': 1.956551724137931, u'x': 3.8958620689655183}	{u'y': 3.58, u'x': 3.3}							
test		1484681958832	80977	user	dragged	detectorNode	decreasing														
test		1484681958847	80979	model	updating state	none	none	True	780	2	0.149827586207	0.774536290131	{u'y': 1.956551724137931, u'x': 3.8379310344827595}	{u'y': 3.58, u'x': 3.3}							
test		1484681958859	80982	user	dragged	detectorNode	decreasing														
test		1484681958860	80984	model	updating state	none	none	True	780	2	0.149827586207	0.732830489893	{u'y': 1.956551724137931, u'x': 3.8089655172413805}	{u'y': 3.58, u'x': 3.3}							
test		1484681958927	80990	user	dragged	detectorNode	decreasing														
test		1484681958928	80992	model	updating state	none	none	True	780	2	0.149827586207	0.691124689655	{u'y': 1.956551724137931, u'x': 3.780000000000001}	{u'y': 3.58, u'x': 3.3}							
test		1484681958944	80995	user	dragged	detectorNode	decreasing														
test		1484681958944	80997	model	updating state	none	none	True	780	2	0.149827586207	0.649418889417	{u'y': 1.956551724137931, u'x': 3.7510344827586217}	{u'y': 3.58, u'x': 3.3}							
test		1484681958948	81000	user	dragged	detectorNode	decreasing														
test		1484681958961	81002	model	updating state	none	none	True	780	2	0.149827586207	0.60771308918	{u'y': 1.956551724137931, u'x': 3.7220689655172423}	{u'y': 3.58, u'x': 3.3}							
test		1484681958964	81005	user	dragged	detectorNode	decreasing														
test		1484681958976	81007	model	updating state	none	none	True	780	2	0.149827586207	0.566007288942	{u'y': 1.956551724137931, u'x': 3.6931034482758633}	{u'y': 3.58, u'x': 3.3}							
test		1484681958989	81011	user	dragged	detectorNode	decreasing														
test		1484681958996	81014	user	dragged	detectorNode	decreasing														
test		1484681959011	81016	model	updating state	none	none	True	780	2	0.149827586207	0.503448588585	{u'y': 1.971034482758621, u'x': 3.649655172413794}	{u'y': 3.58, u'x': 3.3}							
test		1484681959013	81019	user	dragged	detectorNode	decreasing														
test		1484681959026	81021	model	updating state	none	none	True	780	2	0.149827586207	0.440889888228	{u'y': 1.971034482758621, u'x': 3.606206896551725}	{u'y': 3.58, u'x': 3.3}							
test		1484681959028	81024	user	dragged	detectorNode	decreasing														
test		1484681959043	81026	model	updating state	none	none	True	780	2	0.149827586207	0.39918408799	{u'y': 1.971034482758621, u'x': 3.577241379310346}	{u'y': 3.58, u'x': 3.3}							
test		1484681959429	81052	user	dragged	detectorNode	decreasing														
test		1484681959447	81054	model	updating state	none	none	True	780	2	0.149827586207	0.357478287753	{u'y': 1.971034482758621, u'x': 3.5482758620689667}	{u'y': 3.58, u'x': 3.3}							
test		1484681959448	81057	user	dragged	detectorNode	decreasing														
test		1484681959468	81059	model	updating state	none	none	True	780	2	0.149827586207	0.294919587396	{u'y': 1.971034482758621, u'x': 3.504827586206898}	{u'y': 3.58, u'x': 3.3}							
test		1484681959480	81062	user	dragged	detectorNode	decreasing														
test		1484681959480	81064	model	updating state	none	none	True	780	2	0.149827586207	0.190655086801	{u'y': 1.956551724137931, u'x': 3.4324137931034495}	{u'y': 3.58, u'x': 3.3}							
test		1484681959482	81067	user	dragged	detectorNode	decreasing														
test		1484681959497	81070	user	dragged	detectorNode	decreasing														
test		1484681959497	81072	model	updating state	none	none	True	780	2	0.149827586207	0.148949286564	{u'y': 1.9420689655172414, u'x': 3.4034482758620697}	{u'y': 3.58, u'x': 3.3}							
test		1484681959512	81075	user	dragged	detectorNode	decreasing														
test		1484681959513	81078	user	dragged	detectorNode	decreasing														
test		1484681959513	81080	model	updating state	none	none	True	780	2	0.149827586207	0.107243486326	{u'y': 1.9420689655172414, u'x': 3.3744827586206907}	{u'y': 3.58, u'x': 3.3}							
test		1484681959525	81084	user	dragged	detectorNode	decreasing														
test		1484681959531	81087	user	dragged	detectorNode	decreasing														
test		1484681959553	81089	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.9275862068965521, u'x': 3.3600000000000008}	{u'y': 3.58, u'x': 3.3}							
test		1484681959557	81093	user	dragged	detectorNode	decreasing														
test		1484681959580	81095	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.9275862068965521, u'x': 3.3455172413793113}	{u'y': 3.58, u'x': 3.3}							
test		1484681959703	81106	user	dragged	detectorNode	increasing														
test		1484681959731	81108	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.9275862068965521, u'x': 3.3744827586206907}	{u'y': 3.58, u'x': 3.3}							
test		1484681959831	81117	user	dragged	detectorNode	increasing														
test		1484681959843	81119	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.9131034482758624, u'x': 3.4324137931034495}	{u'y': 3.58, u'x': 3.3}							
test		1484681959846	81122	user	dragged	detectorNode	increasing														
test		1484681959861	81124	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.8841379310344828, u'x': 3.649655172413794}	{u'y': 3.58, u'x': 3.3}							
test		1484681959864	81127	user	dragged	detectorNode	increasing														
test		1484681959883	81129	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.840689655172414, u'x': 4.084137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681959895	81132	user	dragged	detectorNode	increasing														
test		1484681959895	81135	user	dragged	detectorNode	increasing														
test		1484681959895	81137	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.840689655172414, u'x': 4.706896551724139}	{u'y': 3.58, u'x': 3.3}							
test		1484681959897	81140	user	dragged	detectorNode	increasing														
test		1484681959909	81142	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.840689655172414, u'x': 4.8082758620689665}	{u'y': 3.58, u'x': 3.3}							
test		1484681959910	81145	user	dragged	detectorNode	increasing														
test		1484681959926	81148	user	dragged	detectorNode	increasing														
test		1484681959926	81150	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.840689655172414, u'x': 4.953103448275863}	{u'y': 3.58, u'x': 3.3}							
test		1484681959928	81153	user	dragged	detectorNode	increasing														
test		1484681959932	81156	user	dragged	detectorNode	increasing														
test		1484681959944	81158	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.8696551724137935, u'x': 5.1848275862068975}	{u'y': 3.58, u'x': 3.3}							
test		1484681959947	81161	user	dragged	detectorNode	increasing														
test		1484681959948	81164	user	dragged	detectorNode	increasing														
test		1484681959957	81166	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.8696551724137935, u'x': 5.488965517241381}	{u'y': 3.58, u'x': 3.3}							
test		1484681959959	81169	user	dragged	detectorNode	increasing														
test		1484681959964	81172	user	dragged	detectorNode	increasing														
test		1484681959975	81174	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.8986206896551725, u'x': 5.735172413793104}	{u'y': 3.58, u'x': 3.3}							
test		1484681960021	81180	user	dragged	detectorNode	increasing														
test		1484681960029	81183	user	dragged	detectorNode	increasing														
test		1484681960042	81185	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.9131034482758624, u'x': 5.764137931034484}	{u'y': 3.58, u'x': 3.3}							
test		1484681960044	81188	user	dragged	detectorNode	increasing														
test		1484681960058	81190	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.9131034482758624, u'x': 5.778620689655173}	{u'y': 3.58, u'x': 3.3}							
test		1484681960060	81193	user	dragged	detectorNode	increasing														
test		1484681960074	81195	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.9275862068965521, u'x': 5.778620689655173}	{u'y': 3.58, u'x': 3.3}							
test		1484681960139	81200	user	dragged	detectorNode	decreasing														
test		1484681960139	81202	model	updating state	none	none	True	780	2	0.149827586207	2.8796862069	{u'y': 1.956551724137931, u'x': 5.720689655172415}	{u'y': 3.58, u'x': 3.3}							
