User	Sim	Time	Index	User or Model	Component	Event	Item	Action	Laser on status	Wavelength	Width	Concentration	Absorption	Detector location	Ruler location	diff in parsed table	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
13122150	beers-law-lab	148.05	17964	user	sim	dragged	solutionControls	decreasing	True	415	1.33	0.00448275862069	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.07	17966	model	sim	updating state			True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.07	17969	user	sim	dragged	solutionControls		True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.07	17972	user	sim	dragged	solutionControls		True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.08	17976	user	sim	dragged	solutionControls		True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.09	17979	user	sim	dragged	solutionControls		True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.1	17983	user	sim	dragged	solutionControls		True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.94	18036	user	sim	dragged	solutionControls		True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.94	18040	user	sim	dragged	solutionControls		True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.95	18043	user	sim	dragged	solutionControls		True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.97	18047	user	sim	dragged	solutionControls		True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.98	18051	user	sim	dragged	solutionControls		True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
13122150	beers-law-lab	148.99	18054	user	sim	dragged	solutionControls		True	415	1.33	0	0.0	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 1, "Wavelength": 528, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 2.55, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 2, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.24, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 3, "Wavelength": 717, "Concentration": 0.2, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.46, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 4, "Wavelength": 667, "Concentration": 0.2, "Laser on status": true}, "5": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 5, "Wavelength": 554, "Concentration": 0.2, "Laser on status": true}, "6": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.01, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 6, "Wavelength": 519, "Concentration": 0.2, "Laser on status": true}, "7": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.02, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 7, "Wavelength": 451, "Concentration": 0.2, "Laser on status": true}, "8": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.03, "Detector location": {"y": 2.0, "x": 6.3}, "visible": false, "Width": 1.33, "trialNumber": 8, "Wavelength": 415, "Concentration": 0.2, "Laser on status": true}}						
